Score,Time(s)
0.9977213342560728,10.280829
0.9977213342560728,10.423883
0.9977213342560728,10.487399
0.9977213342560728,10.5734
0.9977213342560728,10.637324
0.9977213342560728,10.71043
0.9977213342560728,10.883818
0.9977213342560728,10.982556
0.9977213342560728,11.175633
0.9977213342560728,11.294606
0.9977213342560728,11.384189
0.9977213342560728,11.483476
0.9977213342560728,11.876516
0.9977213342560728,12.470609
0.9977213342560728,13.077231
0.9977213342560728,13.50457
0.9977213342560728,13.855651
0.9977213342560728,14.374462
0.9977213342560728,15.026304
0.9977213342560728,15.326073
0.9977213342560728,15.713629
0.9977213342560728,18.577111
0.9977213342560728,21.515972
0.9977213342560728,24.66142
0.9977213342560728,33.089257
0.9977213342560728,33.218962
0.9977213342560728,33.274434
0.9977213342560728,33.303159
0.9977213342560728,33.348215
0.9977213342560728,33.402
0.9977213342560728,33.454687
0.9977213342560728,33.491557
0.9977213342560728,33.555004
0.9977213342560728,33.596523
0.9977213342560728,33.648903
0.9977213342560728,33.668674
0.9977213342560728,33.692192
0.9977213342560728,33.719188
0.9977213342560728,33.764394
0.9977213342560728,33.798032
0.9977213342560728,33.858403
0.9977213342560728,33.887489
0.9977213342560728,34.144831
0.9977213342560728,34.226746
0.9977213342560728,34.274314
0.9977213342560728,34.333546
0.9977213342560728,34.372732
0.9977213342560728,34.39615
0.9977213342560728,34.444174
0.9977213342560728,34.479422
0.9977213342560728,34.544582
0.9977213342560728,34.59628
0.9977213342560728,34.638529
0.9977213342560728,34.687319
0.9977213342560728,34.748689
0.9977213342560728,34.866258
0.9977213342560728,34.913029
0.9977213342560728,34.994621
0.9977213342560728,35.029312
0.9977213342560728,35.088311
0.9977213342560728,35.151063
0.9977213342560728,35.21423
0.9977213342560728,35.302474
0.9977213342560728,35.566508
0.9977213342560728,35.65297
0.9977213342560728,35.701337
0.9977213342560728,35.721662
0.9977213342560728,35.758488
0.9977213342560728,35.807
0.9977213342560728,35.826583
0.9977213342560728,35.885532
0.9977213342560728,35.94263
0.9977213342560728,36.011449
0.9977213342560728,36.071119
0.9977213342560728,36.098605
0.9977213342560728,36.144632
0.9977213342560728,36.172721
0.9977213342560728,36.198385
0.9977213342560728,36.239006
0.9977213342560728,36.279663
0.9977213342560728,36.323522
0.9977213342560728,36.350341
0.9977213342560728,36.411364
0.9977213342560728,36.47048
0.9977213342560728,36.501324
0.9977213342560728,36.559349
0.9977213342560728,36.612111
0.9977213342560728,36.633981
0.9977213342560728,36.658904
0.9977213342560728,36.715812
0.9977213342560728,36.79382
0.9977213342560728,36.828042
0.9977213342560728,36.848768
0.9977213342560728,36.891293
0.9977213342560728,36.929013
0.9977213342560728,36.987672
0.9977213342560728,37.032195
0.9977213342560728,37.087787
0.9977213342560728,37.131549
0.9977213342560728,37.157356
0.9977213342560728,37.228716
0.9977213342560728,37.252402
0.9977213342560728,37.280356
0.9977213342560728,37.312657
0.9977213342560728,37.378833
0.9977213342560728,37.421456
0.9977213342560728,37.461326
0.9977213342560728,37.487344
0.9977213342560728,37.514154
0.9977213342560728,37.554195
0.9977213342560728,37.610228
0.9977213342560728,37.646641
0.9977213342560728,37.686557
0.9977213342560728,37.717823
0.9977213342560728,37.746133
0.9977213342560728,37.809678
0.9977213342560728,37.83664
0.9977213342560728,37.870054
0.9977213342560728,37.914482
0.9977213342560728,37.958911
0.9977213342560728,38.017253
0.9977213342560728,38.045901
0.9977213342560728,38.08911
0.9977213342560728,38.200303
0.9977213342560728,38.273807
0.9977213342560728,38.327982
0.9977213342560728,38.476106
0.9977213342560728,38.681666
0.9977213342560728,38.788394
0.9977213342560728,38.877052
0.9977213342560728,38.972107
0.9977213342560728,39.028217
0.9977213342560728,39.169753
0.9977213342560728,39.228411
0.9977213342560728,39.330698
0.9977213342560728,39.440481
0.9977213342560728,39.510904
0.9977213342560728,39.619068
0.9977213342560728,39.704702
0.9977213342560728,39.833875
0.9977213342560728,39.962414
0.9977213342560728,40.128245
0.9977213342560728,40.195745
0.9977213342560728,40.314584
0.9977213342560728,40.429022
0.9977213342560728,40.536282
0.9977213342560728,40.662864
0.9977213342560728,40.851932
0.9977213342560728,40.912218
0.9977213342560728,40.971827
0.9977213342560728,41.086423
0.9977213342560728,41.18523
0.9977213342560728,41.246457
0.9977213342560728,41.306215
0.9977213342560728,41.441932
0.9977213342560728,41.739666
0.9977213342560728,41.971021
0.9977213342560728,42.216499
0.9977213342560728,42.755857
0.9977213342560728,43.426376
0.9977213342560728,44.01216
0.9977213342560728,44.404235
0.9977213342560728,44.674187
0.9977213342560728,45.198624
0.9977213342560728,45.346828
0.9977213342560728,47.785239
0.9977213342560728,48.71019
0.9977213342560728,49.498555
0.9977213342560728,58.312261
0.9977213342560728,58.428155
0.9977213342560728,58.585247
0.9977213342560728,58.788316
0.9977213342560728,58.992397
0.9977213342560728,59.114083
0.9977213342560728,59.208744
0.9977213342560728,59.293197
0.9977213342560728,59.405389
0.9977213342560728,59.51786
0.9977213342560728,59.698501
0.9977213342560728,59.805229
0.9977213342560728,59.893205
0.9977213342560728,60.068967
0.9977213342560728,60.153362
0.9977213342560728,60.230299
0.9977213342560728,60.287782
0.9977213342560728,60.416723
0.9977213342560728,60.603959
0.9977213342560728,60.723307
0.9978427906031107,60.809266
0.9978427906031107,60.948456
0.9978427906031107,61.005282
0.9978427906031107,61.064672
0.9978427906031107,61.155907
0.9978427906031107,61.235232
0.9978427906031107,61.348667
0.9978427906031107,61.488435
0.9978427906031107,61.558272
0.9978427906031107,61.68017
0.9978427906031107,61.771978
0.9978427906031107,61.84136
0.9978427906031107,61.931641
0.9978427906031107,62.004897
0.9978427906031107,62.124915
0.9978427906031107,62.189962
0.9978427906031107,62.344596
0.9978427906031107,62.447519
0.9978427906031107,62.54264
0.9978427906031107,62.627392
0.9978427906031107,62.715655
0.9978427906031107,62.885739
0.9978427906031107,63.238756
0.9978427906031107,63.628784
0.9978427906031107,63.976239
0.9978427906031107,64.180382
0.9978427906031107,64.370219
0.9978427906031107,64.859758
0.9978427906031107,65.738156
0.9978427906031107,66.613605
0.9978427906031107,67.08547
0.9978427906031107,67.290472
0.9978427906031107,68.002769
0.9978427906031107,68.202928
0.9978427906031107,68.898335
0.9978427906031107,70.973592
0.9978427906031107,72.517188
0.9978427906031107,73.588481
0.9978427906031107,75.245043
0.9978427906031107,80.378451
0.9978427906031107,80.784967
0.9978427906031107,81.455941
0.9978427906031107,82.180812
0.9978427906031107,83.523837
0.9978427906031107,83.866531
0.9978427906031107,84.648692
0.9978427906031107,85.647407
0.9978427906031107,86.40484
0.9978427906031107,86.776613
0.9978427906031107,87.262049
0.9978427906031107,87.419199
0.9978427906031107,87.633414
0.9978427906031107,87.880767
0.9978427906031107,88.101524
0.9978427906031107,88.76278
0.9978427906031107,89.317262
0.9978427906031107,89.63827
0.9978427906031107,90.520575
0.9978427906031107,91.547613
0.9978427906031107,93.092745
0.9978427906031107,94.728132
0.9978427906031107,96.166596
0.9978427906031107,96.993922
0.9978427906031107,100.325396
0.9978427906031107,104.898393
0.9978427906031107,116.401214
0.9978427906031107,117.34673
0.9978427906031107,118.380827
0.9978427906031107,119.192065
0.9978427906031107,120.222831
0.9978427906031107,122.014884
0.9978427906031107,124.722841
0.9978427906031107,126.434686
0.9978427906031107,128.907506
0.9978427906031107,129.816676
0.9978427906031107,132.875023
0.9978427906031107,135.560933
0.9978427906031107,138.600483
0.9978427906031107,143.347001
0.9978427906031107,148.821519
0.9978427906031107,152.130539
0.9978427906031107,157.49688
0.9978427906031107,161.549265
0.9978427906031107,164.616936
